split,scope,episode_id,label_category,anomaly_type,sensors,stations,cluster,start_utc,end_utc,affected_rows,random_seed,description
dwd_validation,tune,DWD_VALIDATION-I8-WX-0036,genuine_weather_scenario,pressure_front,"temperature,pressure,humidity","DWD-01078,DWD-01420,DWD-02667,DWD-04336",dwd_west_lowland,2023-04-05T20:00:00+00:00,2023-04-06T12:00:00+00:00,60,8023,Coherent pressure_front across at least three neighbour stations with causal spatial lag.
dwd_validation,tune,DWD_VALIDATION-I8-WX-0037,genuine_weather_scenario,humidity_surge,"temperature,pressure,humidity","DWD-01078,DWD-01420,DWD-02667,DWD-04336",dwd_west_lowland,2023-01-31T19:00:00+00:00,2023-02-01T20:00:00+00:00,96,8023,Coherent humidity_surge across at least three neighbour stations with causal spatial lag.
dwd_validation,tune,DWD_VALIDATION-I8-WX-0038,genuine_weather_scenario,dry_intrusion,"temperature,pressure,humidity","DWD-01078,DWD-01420,DWD-02667,DWD-04336",dwd_west_lowland,2023-03-05T09:00:00+00:00,2023-03-06T04:00:00+00:00,72,8023,Coherent dry_intrusion across at least three neighbour stations with causal spatial lag.
dwd_validation,tune,DWD_VALIDATION-I8-WX-0039,genuine_weather_scenario,multivariate_storm,"temperature,pressure,humidity","DWD-01078,DWD-01420,DWD-02667,DWD-04336",dwd_west_lowland,2023-04-21T11:00:00+00:00,2023-04-22T04:00:00+00:00,66,8023,Coherent multivariate_storm across at least three neighbour stations with causal spatial lag.
dwd_validation,tune,DWD_VALIDATION-I8-FLT-0040,sensor_fault,bias,pressure,DWD-01078,dwd_west_lowland,2023-01-09T04:00:00+00:00,2023-01-10T03:00:00+00:00,24,8023,bias applied to one pressure sensor with a low-to-moderate severity ladder.
dwd_validation,tune,DWD_VALIDATION-I8-FLT-0041,sensor_fault,drift,pressure,DWD-01420,dwd_west_lowland,2023-04-10T23:00:00+00:00,2023-04-12T00:00:00+00:00,26,8023,drift applied to one pressure sensor with a low-to-moderate severity ladder.
dwd_validation,tune,DWD_VALIDATION-I8-FLT-0042,sensor_fault,frozen_sensor,temperature,DWD-04336,dwd_west_lowland,2023-04-02T03:00:00+00:00,2023-04-02T22:00:00+00:00,20,8023,frozen_sensor applied to one temperature sensor with a low-to-moderate severity ladder.
dwd_validation,tune,DWD_VALIDATION-I8-FLT-0043,sensor_fault,spike,pressure,DWD-01078,dwd_west_lowland,2023-03-23T13:00:00+00:00,2023-03-23T13:00:00+00:00,1,8023,spike applied to one pressure sensor with a low-to-moderate severity ladder.
dwd_validation,tune,DWD_VALIDATION-I8-FLT-0044,sensor_fault,noise,temperature,DWD-01420,dwd_west_lowland,2023-02-05T05:00:00+00:00,2023-02-05T22:00:00+00:00,18,8023,noise applied to one temperature sensor with a low-to-moderate severity ladder.
dwd_validation,discovery,DWD_VALIDATION-I8-WX-0045,genuine_weather_scenario,regional_heatwave,"temperature,pressure,humidity","DWD-00433,DWD-01048,DWD-01684,DWD-03987",dwd_east_continental,2023-07-08T23:00:00+00:00,2023-07-09T12:00:00+00:00,50,8023,Coherent regional_heatwave across at least three neighbour stations with causal spatial lag.
dwd_validation,discovery,DWD_VALIDATION-I8-WX-0046,genuine_weather_scenario,regional_cold_surge,"temperature,pressure,humidity","DWD-00433,DWD-01048,DWD-01684,DWD-03987",dwd_east_continental,2023-06-28T13:00:00+00:00,2023-06-29T02:00:00+00:00,50,8023,Coherent regional_cold_surge across at least three neighbour stations with causal spatial lag.
dwd_validation,discovery,DWD_VALIDATION-I8-WX-0047,genuine_weather_scenario,pressure_front,"temperature,pressure,humidity","DWD-00433,DWD-01048,DWD-01684,DWD-03987",dwd_east_continental,2023-05-27T04:00:00+00:00,2023-05-28T01:00:00+00:00,82,8023,Coherent pressure_front across at least three neighbour stations with causal spatial lag.
dwd_validation,discovery,DWD_VALIDATION-I8-WX-0048,genuine_weather_scenario,humidity_surge,"temperature,pressure,humidity","DWD-00433,DWD-01048,DWD-01684,DWD-03987",dwd_east_continental,2023-08-07T09:00:00+00:00,2023-08-08T01:00:00+00:00,60,8023,Coherent humidity_surge across at least three neighbour stations with causal spatial lag.
dwd_validation,discovery,DWD_VALIDATION-I8-WX-0049,genuine_weather_scenario,dry_intrusion,"temperature,pressure,humidity","DWD-00433,DWD-01048,DWD-01684,DWD-03987",dwd_east_continental,2023-08-22T19:00:00+00:00,2023-08-23T13:00:00+00:00,68,8023,Coherent dry_intrusion across at least three neighbour stations with causal spatial lag.
dwd_validation,discovery,DWD_VALIDATION-I8-WX-0050,genuine_weather_scenario,multivariate_storm,"temperature,pressure,humidity","DWD-00433,DWD-01048,DWD-01684,DWD-03987",dwd_east_continental,2023-07-26T10:00:00+00:00,2023-07-27T03:00:00+00:00,64,8023,Coherent multivariate_storm across at least three neighbour stations with causal spatial lag.
dwd_validation,discovery,DWD_VALIDATION-I8-FLT-0051,sensor_fault,bias,temperature,DWD-01684,dwd_east_continental,2023-08-07T05:00:00+00:00,2023-08-09T03:00:00+00:00,32,8023,bias applied to one temperature sensor with a low-to-moderate severity ladder.
dwd_validation,discovery,DWD_VALIDATION-I8-FLT-0052,sensor_fault,drift,humidity,DWD-01684,dwd_east_continental,2023-05-06T23:00:00+00:00,2023-05-09T02:00:00+00:00,52,8023,drift applied to one humidity sensor with a low-to-moderate severity ladder.
dwd_validation,discovery,DWD_VALIDATION-I8-FLT-0053,sensor_fault,frozen_sensor,pressure,DWD-01684,dwd_east_continental,2023-05-25T06:00:00+00:00,2023-05-25T20:00:00+00:00,15,8023,frozen_sensor applied to one pressure sensor with a low-to-moderate severity ladder.
dwd_validation,discovery,DWD_VALIDATION-I8-FLT-0054,sensor_fault,spike,pressure,DWD-01048,dwd_east_continental,2023-05-30T11:00:00+00:00,2023-05-30T11:00:00+00:00,1,8023,spike applied to one pressure sensor with a low-to-moderate severity ladder.
dwd_validation,discovery,DWD_VALIDATION-I8-FLT-0055,sensor_fault,noise,humidity,DWD-01048,dwd_east_continental,2023-08-21T09:00:00+00:00,2023-08-22T08:00:00+00:00,24,8023,noise applied to one humidity sensor with a low-to-moderate severity ladder.
dwd_validation,discovery,DWD_VALIDATION-I8-WX-0056,genuine_weather_scenario,regional_heatwave,"temperature,pressure,humidity","DWD-01975,DWD-03032,DWD-04271,DWD-05839",dwd_north_coastal,2023-05-11T02:00:00+00:00,2023-05-12T07:00:00+00:00,116,8023,Coherent regional_heatwave across at least three neighbour stations with causal spatial lag.
dwd_validation,discovery,DWD_VALIDATION-I8-WX-0057,genuine_weather_scenario,regional_cold_surge,"temperature,pressure,humidity","DWD-01975,DWD-03032,DWD-04271,DWD-05839",dwd_north_coastal,2023-07-06T08:00:00+00:00,2023-07-06T21:00:00+00:00,52,8023,Coherent regional_cold_surge across at least three neighbour stations with causal spatial lag.
dwd_validation,discovery,DWD_VALIDATION-I8-WX-0058,genuine_weather_scenario,pressure_front,"temperature,pressure,humidity","DWD-01975,DWD-03032,DWD-04271,DWD-05839",dwd_north_coastal,2023-06-21T22:00:00+00:00,2023-06-22T14:00:00+00:00,62,8023,Coherent pressure_front across at least three neighbour stations with causal spatial lag.
dwd_validation,discovery,DWD_VALIDATION-I8-WX-0059,genuine_weather_scenario,humidity_surge,"temperature,pressure,humidity","DWD-01975,DWD-03032,DWD-04271,DWD-05839",dwd_north_coastal,2023-07-18T10:00:00+00:00,2023-07-19T06:00:00+00:00,76,8023,Coherent humidity_surge across at least three neighbour stations with causal spatial lag.
dwd_validation,discovery,DWD_VALIDATION-I8-WX-0060,genuine_weather_scenario,dry_intrusion,"temperature,pressure,humidity","DWD-01975,DWD-03032,DWD-04271,DWD-05839",dwd_north_coastal,2023-07-09T15:00:00+00:00,2023-07-10T22:00:00+00:00,120,8023,Coherent dry_intrusion across at least three neighbour stations with causal spatial lag.
dwd_validation,discovery,DWD_VALIDATION-I8-WX-0061,genuine_weather_scenario,multivariate_storm,"temperature,pressure,humidity","DWD-01975,DWD-03032,DWD-04271,DWD-05839",dwd_north_coastal,2023-08-11T02:00:00+00:00,2023-08-11T23:00:00+00:00,84,8023,Coherent multivariate_storm across at least three neighbour stations with causal spatial lag.
dwd_validation,discovery,DWD_VALIDATION-I8-FLT-0062,sensor_fault,bias,temperature,DWD-03032,dwd_north_coastal,2023-08-23T07:00:00+00:00,2023-08-23T22:00:00+00:00,16,8023,bias applied to one temperature sensor with a low-to-moderate severity ladder.
dwd_validation,discovery,DWD_VALIDATION-I8-FLT-0063,sensor_fault,drift,humidity,DWD-04271,dwd_north_coastal,2023-06-08T17:00:00+00:00,2023-06-09T04:00:00+00:00,12,8023,drift applied to one humidity sensor with a low-to-moderate severity ladder.
dwd_validation,discovery,DWD_VALIDATION-I8-FLT-0064,sensor_fault,frozen_sensor,humidity,DWD-01975,dwd_north_coastal,2023-08-04T15:00:00+00:00,2023-08-06T11:00:00+00:00,45,8023,frozen_sensor applied to one humidity sensor with a low-to-moderate severity ladder.
dwd_validation,discovery,DWD_VALIDATION-I8-FLT-0065,sensor_fault,spike,temperature,DWD-03032,dwd_north_coastal,2023-08-09T14:00:00+00:00,2023-08-09T14:00:00+00:00,1,8023,spike applied to one temperature sensor with a low-to-moderate severity ladder.
dwd_validation,discovery,DWD_VALIDATION-I8-FLT-0066,sensor_fault,noise,temperature,DWD-05839,dwd_north_coastal,2023-06-01T04:00:00+00:00,2023-06-02T13:00:00+00:00,34,8023,noise applied to one temperature sensor with a low-to-moderate severity ladder.
dwd_validation,discovery,DWD_VALIDATION-I8-WX-0067,genuine_weather_scenario,regional_heatwave,"temperature,pressure,humidity","DWD-00232,DWD-01262,DWD-02712,DWD-04928",dwd_south_upland,2023-05-16T05:00:00+00:00,2023-05-17T02:00:00+00:00,80,8023,Coherent regional_heatwave across at least three neighbour stations with causal spatial lag.
dwd_validation,discovery,DWD_VALIDATION-I8-WX-0068,genuine_weather_scenario,regional_cold_surge,"temperature,pressure,humidity","DWD-00232,DWD-01262,DWD-02712,DWD-04928",dwd_south_upland,2023-08-21T21:00:00+00:00,2023-08-22T18:00:00+00:00,84,8023,Coherent regional_cold_surge across at least three neighbour stations with causal spatial lag.
dwd_validation,discovery,DWD_VALIDATION-I8-WX-0069,genuine_weather_scenario,pressure_front,"temperature,pressure,humidity","DWD-00232,DWD-01262,DWD-02712,DWD-04928",dwd_south_upland,2023-06-08T15:00:00+00:00,2023-06-09T18:00:00+00:00,104,8023,Coherent pressure_front across at least three neighbour stations with causal spatial lag.
dwd_validation,discovery,DWD_VALIDATION-I8-WX-0070,genuine_weather_scenario,humidity_surge,"temperature,pressure,humidity","DWD-00232,DWD-01262,DWD-02712,DWD-04928",dwd_south_upland,2023-08-23T07:00:00+00:00,2023-08-23T23:00:00+00:00,64,8023,Coherent humidity_surge across at least three neighbour stations with causal spatial lag.
dwd_validation,discovery,DWD_VALIDATION-I8-WX-0071,genuine_weather_scenario,dry_intrusion,"temperature,pressure,humidity","DWD-00232,DWD-01262,DWD-02712,DWD-04928",dwd_south_upland,2023-07-26T15:00:00+00:00,2023-07-27T13:00:00+00:00,84,8023,Coherent dry_intrusion across at least three neighbour stations with causal spatial lag.
dwd_validation,discovery,DWD_VALIDATION-I8-WX-0072,genuine_weather_scenario,multivariate_storm,"temperature,pressure,humidity","DWD-00232,DWD-01262,DWD-02712,DWD-04928",dwd_south_upland,2023-05-11T03:00:00+00:00,2023-05-12T03:00:00+00:00,96,8023,Coherent multivariate_storm across at least three neighbour stations with causal spatial lag.
dwd_validation,discovery,DWD_VALIDATION-I8-FLT-0073,sensor_fault,bias,temperature,DWD-01262,dwd_south_upland,2023-06-20T11:00:00+00:00,2023-06-22T02:00:00+00:00,40,8023,bias applied to one temperature sensor with a low-to-moderate severity ladder.
dwd_validation,discovery,DWD_VALIDATION-I8-FLT-0074,sensor_fault,drift,pressure,DWD-01262,dwd_south_upland,2023-07-24T07:00:00+00:00,2023-07-24T18:00:00+00:00,12,8023,drift applied to one pressure sensor with a low-to-moderate severity ladder.
dwd_validation,discovery,DWD_VALIDATION-I8-FLT-0075,sensor_fault,frozen_sensor,humidity,DWD-04928,dwd_south_upland,2023-06-30T11:00:00+00:00,2023-07-01T13:00:00+00:00,27,8023,frozen_sensor applied to one humidity sensor with a low-to-moderate severity ladder.
dwd_validation,discovery,DWD_VALIDATION-I8-FLT-0076,sensor_fault,spike,humidity,DWD-04928,dwd_south_upland,2023-07-21T11:00:00+00:00,2023-07-21T11:00:00+00:00,1,8023,spike applied to one humidity sensor with a low-to-moderate severity ladder.
dwd_validation,discovery,DWD_VALIDATION-I8-FLT-0077,sensor_fault,noise,pressure,DWD-01262,dwd_south_upland,2023-06-10T01:00:00+00:00,2023-06-10T19:00:00+00:00,19,8023,noise applied to one pressure sensor with a low-to-moderate severity ladder.
dwd_validation,discovery,DWD_VALIDATION-I8-WX-0078,genuine_weather_scenario,regional_heatwave,"temperature,pressure,humidity","DWD-01078,DWD-01420,DWD-02667,DWD-04336",dwd_west_lowland,2023-06-19T19:00:00+00:00,2023-06-20T13:00:00+00:00,70,8023,Coherent regional_heatwave across at least three neighbour stations with causal spatial lag.
dwd_validation,discovery,DWD_VALIDATION-I8-WX-0079,genuine_weather_scenario,regional_cold_surge,"temperature,pressure,humidity","DWD-01078,DWD-01420,DWD-02667,DWD-04336",dwd_west_lowland,2023-05-16T17:00:00+00:00,2023-05-17T22:00:00+00:00,116,8023,Coherent regional_cold_surge across at least three neighbour stations with causal spatial lag.
dwd_validation,discovery,DWD_VALIDATION-I8-WX-0080,genuine_weather_scenario,pressure_front,"temperature,pressure,humidity","DWD-01078,DWD-01420,DWD-02667,DWD-04336",dwd_west_lowland,2023-07-10T10:00:00+00:00,2023-07-11T02:00:00+00:00,60,8023,Coherent pressure_front across at least three neighbour stations with causal spatial lag.
dwd_validation,discovery,DWD_VALIDATION-I8-WX-0081,genuine_weather_scenario,humidity_surge,"temperature,pressure,humidity","DWD-01078,DWD-01420,DWD-02667,DWD-04336",dwd_west_lowland,2023-05-20T12:00:00+00:00,2023-05-21T09:00:00+00:00,80,8023,Coherent humidity_surge across at least three neighbour stations with causal spatial lag.
dwd_validation,discovery,DWD_VALIDATION-I8-WX-0082,genuine_weather_scenario,dry_intrusion,"temperature,pressure,humidity","DWD-01078,DWD-01420,DWD-02667,DWD-04336",dwd_west_lowland,2023-06-04T06:00:00+00:00,2023-06-04T20:00:00+00:00,54,8023,Coherent dry_intrusion across at least three neighbour stations with causal spatial lag.
dwd_validation,discovery,DWD_VALIDATION-I8-WX-0083,genuine_weather_scenario,multivariate_storm,"temperature,pressure,humidity","DWD-01078,DWD-01420,DWD-02667,DWD-04336",dwd_west_lowland,2023-05-13T17:00:00+00:00,2023-05-14T21:00:00+00:00,110,8023,Coherent multivariate_storm across at least three neighbour stations with causal spatial lag.
dwd_validation,discovery,DWD_VALIDATION-I8-FLT-0084,sensor_fault,bias,temperature,DWD-02667,dwd_west_lowland,2023-08-13T10:00:00+00:00,2023-08-15T14:00:00+00:00,53,8023,bias applied to one temperature sensor with a low-to-moderate severity ladder.
dwd_validation,discovery,DWD_VALIDATION-I8-FLT-0085,sensor_fault,drift,pressure,DWD-01420,dwd_west_lowland,2023-07-29T11:00:00+00:00,2023-07-30T06:00:00+00:00,20,8023,drift applied to one pressure sensor with a low-to-moderate severity ladder.
dwd_validation,discovery,DWD_VALIDATION-I8-FLT-0086,sensor_fault,frozen_sensor,pressure,DWD-04336,dwd_west_lowland,2023-08-04T14:00:00+00:00,2023-08-05T22:00:00+00:00,33,8023,frozen_sensor applied to one pressure sensor with a low-to-moderate severity ladder.
dwd_validation,discovery,DWD_VALIDATION-I8-FLT-0087,sensor_fault,spike,pressure,DWD-01078,dwd_west_lowland,2023-07-27T03:00:00+00:00,2023-07-27T03:00:00+00:00,1,8023,spike applied to one pressure sensor with a low-to-moderate severity ladder.
dwd_validation,discovery,DWD_VALIDATION-I8-FLT-0088,sensor_fault,noise,temperature,DWD-02667,dwd_west_lowland,2023-07-22T00:00:00+00:00,2023-07-22T08:00:00+00:00,9,8023,noise applied to one temperature sensor with a low-to-moderate severity ladder.
dwd_validation,confirmation,DWD_VALIDATION-I8-WX-0089,genuine_weather_scenario,regional_heatwave,"temperature,pressure,humidity","DWD-00433,DWD-01048,DWD-01684,DWD-03987",dwd_east_continental,2023-12-09T04:00:00+00:00,2023-12-09T19:00:00+00:00,58,8023,Coherent regional_heatwave across at least three neighbour stations with causal spatial lag.
dwd_validation,confirmation,DWD_VALIDATION-I8-WX-0090,genuine_weather_scenario,regional_cold_surge,"temperature,pressure,humidity","DWD-00433,DWD-01048,DWD-01684,DWD-03987",dwd_east_continental,2023-10-02T03:00:00+00:00,2023-10-02T18:00:00+00:00,58,8023,Coherent regional_cold_surge across at least three neighbour stations with causal spatial lag.
dwd_validation,confirmation,DWD_VALIDATION-I8-WX-0091,genuine_weather_scenario,pressure_front,"temperature,pressure,humidity","DWD-00433,DWD-01048,DWD-01684,DWD-03987",dwd_east_continental,2023-11-13T02:00:00+00:00,2023-11-13T17:00:00+00:00,56,8023,Coherent pressure_front across at least three neighbour stations with causal spatial lag.
dwd_validation,confirmation,DWD_VALIDATION-I8-WX-0092,genuine_weather_scenario,humidity_surge,"temperature,pressure,humidity","DWD-00433,DWD-01048,DWD-01684,DWD-03987",dwd_east_continental,2023-09-22T19:00:00+00:00,2023-09-24T01:00:00+00:00,118,8023,Coherent humidity_surge across at least three neighbour stations with causal spatial lag.
dwd_validation,confirmation,DWD_VALIDATION-I8-WX-0093,genuine_weather_scenario,dry_intrusion,"temperature,pressure,humidity","DWD-00433,DWD-01048,DWD-01684,DWD-03987",dwd_east_continental,2023-10-13T14:00:00+00:00,2023-10-14T03:00:00+00:00,52,8023,Coherent dry_intrusion across at least three neighbour stations with causal spatial lag.
dwd_validation,confirmation,DWD_VALIDATION-I8-WX-0094,genuine_weather_scenario,multivariate_storm,"temperature,pressure,humidity","DWD-00433,DWD-01048,DWD-01684,DWD-03987",dwd_east_continental,2023-10-04T22:00:00+00:00,2023-10-05T20:00:00+00:00,86,8023,Coherent multivariate_storm across at least three neighbour stations with causal spatial lag.
dwd_validation,confirmation,DWD_VALIDATION-I8-FLT-0095,sensor_fault,bias,humidity,DWD-01048,dwd_east_continental,2023-12-10T07:00:00+00:00,2023-12-11T16:00:00+00:00,34,8023,bias applied to one humidity sensor with a low-to-moderate severity ladder.
dwd_validation,confirmation,DWD_VALIDATION-I8-FLT-0096,sensor_fault,drift,humidity,DWD-01048,dwd_east_continental,2023-11-09T07:00:00+00:00,2023-11-09T23:00:00+00:00,17,8023,drift applied to one humidity sensor with a low-to-moderate severity ladder.
dwd_validation,confirmation,DWD_VALIDATION-I8-FLT-0097,sensor_fault,frozen_sensor,temperature,DWD-01684,dwd_east_continental,2023-11-11T12:00:00+00:00,2023-11-12T13:00:00+00:00,26,8023,frozen_sensor applied to one temperature sensor with a low-to-moderate severity ladder.
dwd_validation,confirmation,DWD_VALIDATION-I8-FLT-0098,sensor_fault,spike,temperature,DWD-03987,dwd_east_continental,2023-11-04T05:00:00+00:00,2023-11-04T05:00:00+00:00,1,8023,spike applied to one temperature sensor with a low-to-moderate severity ladder.
dwd_validation,confirmation,DWD_VALIDATION-I8-FLT-0099,sensor_fault,noise,temperature,DWD-03987,dwd_east_continental,2023-09-17T10:00:00+00:00,2023-09-19T05:00:00+00:00,44,8023,noise applied to one temperature sensor with a low-to-moderate severity ladder.
dwd_validation,confirmation,DWD_VALIDATION-I8-WX-0100,genuine_weather_scenario,regional_heatwave,"temperature,pressure,humidity","DWD-01975,DWD-03032,DWD-04271,DWD-05839",dwd_north_coastal,2023-11-07T09:00:00+00:00,2023-11-08T03:00:00+00:00,70,8023,Coherent regional_heatwave across at least three neighbour stations with causal spatial lag.
dwd_validation,confirmation,DWD_VALIDATION-I8-WX-0101,genuine_weather_scenario,regional_cold_surge,"temperature,pressure,humidity","DWD-01975,DWD-03032,DWD-04271,DWD-05839",dwd_north_coastal,2023-12-20T17:00:00+00:00,2023-12-21T10:00:00+00:00,66,8023,Coherent regional_cold_surge across at least three neighbour stations with causal spatial lag.
dwd_validation,confirmation,DWD_VALIDATION-I8-WX-0102,genuine_weather_scenario,pressure_front,"temperature,pressure,humidity","DWD-01975,DWD-03032,DWD-04271,DWD-05839",dwd_north_coastal,2023-09-30T01:00:00+00:00,2023-09-30T20:00:00+00:00,74,8023,Coherent pressure_front across at least three neighbour stations with causal spatial lag.
dwd_validation,confirmation,DWD_VALIDATION-I8-WX-0103,genuine_weather_scenario,humidity_surge,"temperature,pressure,humidity","DWD-01975,DWD-03032,DWD-04271,DWD-05839",dwd_north_coastal,2023-11-21T16:00:00+00:00,2023-11-22T12:00:00+00:00,76,8023,Coherent humidity_surge across at least three neighbour stations with causal spatial lag.
dwd_validation,confirmation,DWD_VALIDATION-I8-WX-0104,genuine_weather_scenario,dry_intrusion,"temperature,pressure,humidity","DWD-01975,DWD-03032,DWD-04271,DWD-05839",dwd_north_coastal,2023-12-06T06:00:00+00:00,2023-12-07T09:00:00+00:00,106,8023,Coherent dry_intrusion across at least three neighbour stations with causal spatial lag.
dwd_validation,confirmation,DWD_VALIDATION-I8-WX-0105,genuine_weather_scenario,multivariate_storm,"temperature,pressure,humidity","DWD-01975,DWD-03032,DWD-04271,DWD-05839",dwd_north_coastal,2023-10-15T19:00:00+00:00,2023-10-16T09:00:00+00:00,54,8023,Coherent multivariate_storm across at least three neighbour stations with causal spatial lag.
dwd_validation,confirmation,DWD_VALIDATION-I8-FLT-0106,sensor_fault,bias,humidity,DWD-01975,dwd_north_coastal,2023-10-23T13:00:00+00:00,2023-10-24T13:00:00+00:00,25,8023,bias applied to one humidity sensor with a low-to-moderate severity ladder.
dwd_validation,confirmation,DWD_VALIDATION-I8-FLT-0107,sensor_fault,drift,pressure,DWD-01975,dwd_north_coastal,2023-11-06T14:00:00+00:00,2023-11-08T02:00:00+00:00,20,8023,drift applied to one pressure sensor with a low-to-moderate severity ladder.
dwd_validation,confirmation,DWD_VALIDATION-I8-FLT-0108,sensor_fault,frozen_sensor,temperature,DWD-05839,dwd_north_coastal,2023-12-10T19:00:00+00:00,2023-12-12T09:00:00+00:00,39,8023,frozen_sensor applied to one temperature sensor with a low-to-moderate severity ladder.
dwd_validation,confirmation,DWD_VALIDATION-I8-FLT-0109,sensor_fault,spike,pressure,DWD-05839,dwd_north_coastal,2023-12-19T22:00:00+00:00,2023-12-19T22:00:00+00:00,1,8023,spike applied to one pressure sensor with a low-to-moderate severity ladder.
dwd_validation,confirmation,DWD_VALIDATION-I8-FLT-0110,sensor_fault,noise,temperature,DWD-03032,dwd_north_coastal,2023-09-16T01:00:00+00:00,2023-09-17T18:00:00+00:00,42,8023,noise applied to one temperature sensor with a low-to-moderate severity ladder.
dwd_validation,confirmation,DWD_VALIDATION-I8-WX-0111,genuine_weather_scenario,regional_heatwave,"temperature,pressure,humidity","DWD-00232,DWD-01262,DWD-02712,DWD-04928",dwd_south_upland,2023-09-24T02:00:00+00:00,2023-09-25T06:00:00+00:00,108,8023,Coherent regional_heatwave across at least three neighbour stations with causal spatial lag.
dwd_validation,confirmation,DWD_VALIDATION-I8-WX-0112,genuine_weather_scenario,regional_cold_surge,"temperature,pressure,humidity","DWD-00232,DWD-01262,DWD-02712,DWD-04928",dwd_south_upland,2023-10-26T00:00:00+00:00,2023-10-26T17:00:00+00:00,66,8023,Coherent regional_cold_surge across at least three neighbour stations with causal spatial lag.
dwd_validation,confirmation,DWD_VALIDATION-I8-WX-0113,genuine_weather_scenario,pressure_front,"temperature,pressure,humidity","DWD-00232,DWD-01262,DWD-02712,DWD-04928",dwd_south_upland,2023-12-03T20:00:00+00:00,2023-12-04T12:00:00+00:00,60,8023,Coherent pressure_front across at least three neighbour stations with causal spatial lag.
dwd_validation,confirmation,DWD_VALIDATION-I8-WX-0114,genuine_weather_scenario,humidity_surge,"temperature,pressure,humidity","DWD-00232,DWD-01262,DWD-02712,DWD-04928",dwd_south_upland,2023-12-07T12:00:00+00:00,2023-12-08T16:00:00+00:00,108,8023,Coherent humidity_surge across at least three neighbour stations with causal spatial lag.
dwd_validation,confirmation,DWD_VALIDATION-I8-WX-0115,genuine_weather_scenario,dry_intrusion,"temperature,pressure,humidity","DWD-00232,DWD-01262,DWD-02712,DWD-04928",dwd_south_upland,2023-11-16T07:00:00+00:00,2023-11-17T06:00:00+00:00,90,8023,Coherent dry_intrusion across at least three neighbour stations with causal spatial lag.
dwd_validation,confirmation,DWD_VALIDATION-I8-WX-0116,genuine_weather_scenario,multivariate_storm,"temperature,pressure,humidity","DWD-00232,DWD-01262,DWD-02712,DWD-04928",dwd_south_upland,2023-09-15T06:00:00+00:00,2023-09-15T19:00:00+00:00,50,8023,Coherent multivariate_storm across at least three neighbour stations with causal spatial lag.
dwd_validation,confirmation,DWD_VALIDATION-I8-FLT-0117,sensor_fault,bias,humidity,DWD-00232,dwd_south_upland,2023-09-14T08:00:00+00:00,2023-09-16T11:00:00+00:00,40,8023,bias applied to one humidity sensor with a low-to-moderate severity ladder.
dwd_validation,confirmation,DWD_VALIDATION-I8-FLT-0118,sensor_fault,drift,humidity,DWD-00232,dwd_south_upland,2023-10-14T13:00:00+00:00,2023-10-15T03:00:00+00:00,15,8023,drift applied to one humidity sensor with a low-to-moderate severity ladder.
dwd_validation,confirmation,DWD_VALIDATION-I8-FLT-0119,sensor_fault,frozen_sensor,humidity,DWD-00232,dwd_south_upland,2023-11-02T02:00:00+00:00,2023-11-03T09:00:00+00:00,32,8023,frozen_sensor applied to one humidity sensor with a low-to-moderate severity ladder.
dwd_validation,confirmation,DWD_VALIDATION-I8-FLT-0120,sensor_fault,spike,pressure,DWD-02712,dwd_south_upland,2023-10-25T17:00:00+00:00,2023-10-25T17:00:00+00:00,1,8023,spike applied to one pressure sensor with a low-to-moderate severity ladder.
dwd_validation,confirmation,DWD_VALIDATION-I8-FLT-0121,sensor_fault,noise,humidity,DWD-02712,dwd_south_upland,2023-10-26T23:00:00+00:00,2023-10-28T20:00:00+00:00,46,8023,noise applied to one humidity sensor with a low-to-moderate severity ladder.
dwd_validation,confirmation,DWD_VALIDATION-I8-WX-0122,genuine_weather_scenario,regional_heatwave,"temperature,pressure,humidity","DWD-01078,DWD-01420,DWD-02667,DWD-04336",dwd_west_lowland,2023-09-18T23:00:00+00:00,2023-09-19T18:00:00+00:00,74,8023,Coherent regional_heatwave across at least three neighbour stations with causal spatial lag.
dwd_validation,confirmation,DWD_VALIDATION-I8-WX-0123,genuine_weather_scenario,regional_cold_surge,"temperature,pressure,humidity","DWD-01078,DWD-01420,DWD-02667,DWD-04336",dwd_west_lowland,2023-12-12T09:00:00+00:00,2023-12-13T07:00:00+00:00,83,8023,Coherent regional_cold_surge across at least three neighbour stations with causal spatial lag.
dwd_validation,confirmation,DWD_VALIDATION-I8-WX-0124,genuine_weather_scenario,pressure_front,"temperature,pressure,humidity","DWD-01078,DWD-01420,DWD-02667,DWD-04336",dwd_west_lowland,2023-10-25T01:00:00+00:00,2023-10-26T01:00:00+00:00,94,8023,Coherent pressure_front across at least three neighbour stations with causal spatial lag.
dwd_validation,confirmation,DWD_VALIDATION-I8-WX-0125,genuine_weather_scenario,humidity_surge,"temperature,pressure,humidity","DWD-01078,DWD-01420,DWD-02667,DWD-04336",dwd_west_lowland,2023-10-12T00:00:00+00:00,2023-10-13T06:00:00+00:00,118,8023,Coherent humidity_surge across at least three neighbour stations with causal spatial lag.
