USAF,WBAN,STATION NAME,CTRY,STATE,ICAO,LAT,LON,ELEV(M),BEGIN,END,station_id,latitude,longitude,elevation_m,coordinate_valid,station_name,legacy_24_station,geographic_block,station_role,inventory_reports_2020,file_listed_2020,inventory_reports_2021,file_listed_2021,inventory_reports_2022,file_listed_2022,inventory_reports_2023,file_listed_2023
431971,99999,BELGAUM AIRPORT / BELAGAVI,IN,,VOBM,+15.850,+074.617,+0747.0,20151207,20250824,43197199999,15.85,74.617,747.0,True,BELGAUM AIRPORT / BELAGAVI,False,7:37,development,7990,True,8846,True,9552,True,8811,True
431980,99999,BELGAUM,IN,,VABM,+15.859,+074.618,+0758.0,19730101,20250824,43198099999,15.859,74.618,758.0,True,BELGAUM,False,7:37,development,2930,True,2867,True,2855,True,1627,True
432000,99999,DHARWAD,IN,,,+15.483,+074.983,+0678.0,20151208,20250824,43200099999,15.483,74.983,678.0,True,DHARWAD,False,7:37,development,674,True,615,True,422,True,446,True
432010,99999,GADAG,IN,,,+15.417,+075.633,+0650.0,19440101,20250824,43201099999,15.417,75.633,650.0,True,GADAG,False,7:37,development,2899,True,2875,True,2879,True,2043,True
432011,99999,HUBLI / HUBBALLI,IN,,VOHB,+15.350,+075.083,+0661.3,20151110,20250824,43201199999,15.35,75.083,661.3,True,HUBLI / HUBBALLI,False,7:37,development,3424,True,5330,True,9950,True,9957,True
432050,99999,BELLARY,IN,,,+15.150,+076.850,+0449.0,19440101,19970316,43205099999,15.15,76.85,449.0,True,BELLARY,False,7:38,development,0,False,0,False,0,False,0,False
432070,99999,PARANGIPETTAI,IN,,,+11.500,+079.767,+0003.0,20151207,20250824,43207099999,11.5,79.767,3.0,True,PARANGIPETTAI,False,5:39,spatial_holdout,630,True,714,True,711,True,677,True
432120,99999,NANDYAL,IN,,,+15.467,+078.483,+0212.0,20010825,20250824,43212099999,15.467,78.483,212.0,True,NANDYAL,False,7:39,development,678,True,699,True,669,True,667,True
432130,99999,KURNOOL,IN,,,+15.800,+078.067,+0281.0,19440101,20250824,43213099999,15.8,78.067,281.0,True,KURNOOL,True,7:39,development,2909,True,2880,True,2883,True,2861,True
432200,99999,BAPATLA,IN,,,+15.900,+080.467,+0006.0,19790416,20250824,43220099999,15.9,80.467,6.0,True,BAPATLA,False,7:40,spatial_holdout,2895,True,2872,True,2871,True,2839,True
432210,99999,ONGOLE,IN,,,+15.500,+080.083,+0012.0,19730101,20250824,43221099999,15.5,80.083,12.0,True,ONGOLE,False,7:40,spatial_holdout,2906,True,2803,True,2878,True,2865,True
432250,99999,KARWAR,IN,,,+14.783,+074.133,+0004.0,19730101,20250824,43225099999,14.783,74.133,4.0,True,KARWAR,False,7:37,development,1429,True,1432,True,1432,True,1383,True
432260,99999,HONAVAR,IN,,,+14.283,+074.450,+0009.0,19440101,20250824,43226099999,14.283,74.45,9.0,True,HONAVAR,False,7:37,development,2755,True,2815,True,2731,True,1672,True
432270,99999,HAVERI,IN,,,+14.783,+075.400,+0573.0,20151208,20250824,43227099999,14.783,75.4,573.0,True,HAVERI,False,7:37,development,95,True,183,True,167,True,182,True
432280,99999,KOPPAL,IN,,,+15.350,+076.150,+0532.0,20151208,20220912,43228099999,15.35,76.15,532.0,True,KOPPAL,False,7:38,development,74,True,103,True,71,True,0,False
432290,99999,SHIRALI,IN,,,+14.067,+074.533,+0045.0,19771222,20250128,43229099999,14.067,74.533,45.0,True,SHIRALI,False,7:37,development,679,True,625,True,433,True,385,True
432300,99999,DAVANGERE,IN,,,+14.500,+075.917,+0620.0,20151208,20250824,43230099999,14.5,75.917,620.0,True,DAVANGERE,False,7:37,development,93,True,187,True,189,True,200,True
432330,99999,CHITRADURGA,IN,,,+14.233,+076.433,+0733.0,19440101,20250824,43233099999,14.233,76.433,733.0,True,CHITRADURGA,True,7:38,development,2897,True,2883,True,2877,True,1945,True
432370,99999,PBO ANANTAPUR,IN,,,+14.583,+077.633,+0364.0,19540101,20250824,43237099999,14.583,77.633,364.0,True,PBO ANANTAPUR,False,7:38,development,2725,True,2771,True,2870,True,2827,True
432410,99999,CUDDAPAH,IN,,,+14.483,+078.833,+0130.0,19440101,20250824,43241099999,14.483,78.833,130.0,True,CUDDAPAH,False,7:39,development,439,True,640,True,648,True,672,True
432430,99999,KAVALI,IN,,,+14.900,+079.983,+0017.0,20040528,20250824,43243099999,14.9,79.983,17.0,True,KAVALI,False,7:39,development,2900,True,2880,True,2882,True,2841,True
432450,99999,NELLORE,IN,,,+14.450,+079.983,+0020.0,19440101,20250824,43245099999,14.45,79.983,20.0,True,NELLORE,True,7:39,development,2754,True,2857,True,2870,True,2825,True
432570,99999,AGUMBE EMO,IN,,,+13.500,+075.083,+0659.0,20010808,20220104,43257099999,13.5,75.083,659.0,True,AGUMBE EMO,False,6:37,development,490,True,46,True,1,True,0,False
432580,99999,SHIVAMOGGA,IN,,VOSH,+13.858,+075.620,+0630.6,20010904,20250824,43258099999,13.858,75.62,630.6,True,SHIVAMOGGA,False,6:37,development,101,True,224,True,193,True,230,True
432590,99999,BALEHONUR,IN,,,+13.367,+075.450,+0907.0,19851209,20230909,43259099999,13.367,75.45,907.0,True,BALEHONUR,False,6:37,development,0,False,1,True,0,False,1,True
432600,99999,CHICKMAGALUR,IN,,,+13.250,+075.750,+1057.0,20090205,20250602,43260099999,13.25,75.75,1057.0,True,CHICKMAGALUR,False,6:37,development,339,True,326,True,156,True,211,True
432630,99999,HASSAN,IN,,,+12.967,+076.333,+0955.0,20020522,20241019,43263099999,12.967,76.333,955.0,True,HASSAN,False,6:38,development,449,True,509,True,113,True,116,True
432640,99999,CHIKKANAHALLI,IN,,,+13.667,+077.917,+0672.0,20151210,20190507,43264099999,13.667,77.917,672.0,True,CHIKKANAHALLI,False,6:38,development,0,False,0,False,0,False,0,False
432660,99999,M.O. AGATHI AIRPORT,IN,,,+10.850,+072.467,+0003.0,20090205,20250824,43266099999,10.85,72.467,3.0,True,M.O. AGATHI AIRPORT,False,5:36,development,704,True,696,True,694,True,646,True
432710,99999,AROGYAVARAM,IN,,,+13.533,+078.500,+0701.0,19730101,20250824,43271099999,13.533,78.5,701.0,True,AROGYAVARAM,False,6:39,spatial_holdout,660,True,691,True,710,True,685,True
432720,99999,CHINTAMANI,IN,,,+13.200,+078.067,+0857.0,20151208,20250824,43272099999,13.2,78.067,857.0,True,CHINTAMANI,False,6:39,spatial_holdout,86,True,182,True,192,True,205,True
432750,99999,TIRUPATHI,IN,,,+13.667,+079.583,+0105.0,19860108,20250824,43275099999,13.667,79.583,105.0,True,TIRUPATHI,True,6:39,spatial_holdout,1795,True,1785,True,1797,True,1768,True
432770,99999,TIRUTTANI,IN,,,+13.150,+079.533,+0087.0,19780210,20250824,43277099999,13.15,79.533,87.0,True,TIRUTTANI,False,6:39,spatial_holdout,709,True,698,True,714,True,677,True
432780,99999,NUMGAMBAKKAM,IN,,,+13.067,+080.200,+0007.0,19870110,20250824,43278099999,13.067,80.2,7.0,True,NUMGAMBAKKAM,True,6:40,development,2159,True,2135,True,2156,True,2096,True
432790,99999,CHENNAI INTL,IN,,VOMM,+12.994,+080.181,+0015.8,19440101,20250824,43279099999,12.994,80.181,15.8,True,CHENNAI INTL,True,6:40,development,18929,True,20064,True,20182,True,20145,True
432830,99999,MANGALORE,IN,,,+12.867,+074.850,+0022.0,19440101,19631231,43283099999,12.867,74.85,22.0,True,MANGALORE,False,6:37,development,0,False,0,False,0,False,0,False
432840,99999,MANGALORE,IN,,VOML,+12.961,+074.890,+0102.7,19730101,20250824,43284099999,12.961,74.89,102.7,True,MANGALORE,True,6:37,development,16856,True,19082,True,19953,True,19328,True
432850,99999,MANGALORE/PANAMBUR,IN,,,+12.950,+074.833,+0031.0,19740429,20250107,43285099999,12.95,74.833,31.0,True,MANGALORE/PANAMBUR,False,6:37,development,719,True,718,True,722,True,661,True
432870,99999,MADIKERI,IN,,,+12.417,+075.733,+1153.0,19440101,20250729,43287099999,12.417,75.733,1153.0,True,MADIKERI,False,6:37,development,183,True,107,True,20,True,0,False
432890,99999,MANDYA,IN,,,+12.500,+076.833,+0695.0,19811012,20250318,43289099999,12.5,76.833,695.0,True,MANDYA,False,6:38,development,247,True,422,True,363,True,351,True
432910,99999,MYSORE,IN,,,+12.300,+076.700,+0767.0,19440101,20250824,43291099999,12.3,76.7,767.0,True,MYSORE,False,6:38,development,206,True,279,True,368,True,300,True
432950,99999,BANGALORE,IN,,,+12.967,+077.583,+0921.0,19730101,20250824,43295099999,12.967,77.583,921.0,True,BANGALORE,True,6:38,development,2894,True,2868,True,2846,True,2828,True
432960,99999,BANGALORE/HINDUSTAN AIRPORT,IN,,,+12.950,+077.633,+0888.0,19420901,20240531,43296099999,12.95,77.633,888.0,True,BANGALORE/HINDUSTAN AIRPORT,False,6:38,development,2429,True,2411,True,2739,True,2465,True
432990,99999,KOLAR GOLD FIELDS,IN,,,+12.950,+078.300,+0882.0,19990207,20210716,43299099999,12.95,78.3,882.0,True,KOLAR GOLD FIELDS,False,6:39,spatial_holdout,1,True,3,True,0,False,0,False
433010,99999,DHARMAPURI,IN,,,+12.133,+078.033,+0396.0,19771125,20250824,43301099999,12.133,78.033,396.0,True,DHARMAPURI,False,6:39,spatial_holdout,723,True,715,True,714,True,667,True
433020,99999,TIRUPPATTUR,IN,,,+12.483,+078.567,+0385.0,20151212,20250824,43302099999,12.483,78.567,385.0,True,TIRUPPATTUR,False,6:39,spatial_holdout,711,True,712,True,703,True,675,True
433025,99999,BANGALORE / HAL AIRPORT BENGALURU,IN,,VOBG,+12.950,+077.668,+0887.6,20050507,20250824,43302599999,12.95,77.668,887.6,True,BANGALORE / HAL AIRPORT BENGALURU,True,6:38,development,10663,True,10607,True,10620,True,12727,True
433030,99999,VELLORE,IN,,VOVR,+12.917,+079.150,+0214.0,19440101,20250824,43303099999,12.917,79.15,214.0,True,VELLORE,False,6:39,spatial_holdout,1444,True,1394,True,1287,True,1360,True
433080,99999,MAHABALIPURAM,IN,,,+12.617,+080.200,+0009.0,19760825,19760827,43308099999,12.617,80.2,9.0,True,MAHABALIPURAM,False,6:40,development,0,False,0,False,0,False,0,False
433090,99999,MAYA BANDAR,IN,,,+12.917,+092.917,+0028.0,19730101,20250824,43309099999,12.917,92.917,28.0,True,MAYA BANDAR,False,6:46,development,727,True,718,True,728,True,718,True
433100,99999,LONG ISLAND,IN,,,+12.417,+092.933,+0025.0,20070520,20250824,43310099999,12.417,92.933,25.0,True,LONG ISLAND,False,6:46,development,730,True,722,True,731,True,715,True
433110,99999,M.O. AMINI,IN,,,+11.117,+072.733,+0003.0,19730101,20250824,43311099999,11.117,72.733,3.0,True,M.O. AMINI,False,5:36,development,2909,True,2841,True,2826,True,2749,True
433120,99999,AGATTI,IN,,,+10.850,+072.467,+0004.0,20020325,20030525,43312099999,10.85,72.467,4.0,True,AGATTI,False,5:36,development,0,False,0,False,0,False,0,False
433140,99999,KOZHIKODE,IN,,,+11.250,+075.783,+0005.0,19440101,20250824,43314099999,11.25,75.783,5.0,True,KOZHIKODE,False,5:37,development,2818,True,2870,True,2862,True,2843,True
433150,99999,CANNUR,IN,,,+11.833,+075.333,+0018.0,19771015,20250824,43315099999,11.833,75.333,18.0,True,CANNUR,False,5:37,development,1748,True,1781,True,1777,True,1748,True
433160,99999,NILAMBUR,IN,,,+11.283,+076.233,+0031.0,19990225,20241028,43316099999,11.283,76.233,31.0,True,NILAMBUR,False,5:38,development,0,False,0,False,0,False,0,False
433170,99999,UDHAGAMANDALAM,IN,,,+11.400,+076.733,+2249.0,19440101,20250824,43317099999,11.4,76.733,2249.0,True,UDHAGAMANDALAM,False,5:38,development,637,True,658,True,666,True,631,True
433180,99999,COONOOR,IN,,,+11.350,+076.800,+1747.0,19860214,20250824,43318099999,11.35,76.8,1747.0,True,COONOOR,False,5:38,development,213,True,209,True,700,True,642,True
433190,99999,COIMBATORE,IN,,,+11.000,+076.967,+0409.0,19440101,20230930,43319099999,11.0,76.967,409.0,True,COIMBATORE,False,5:38,development,0,False,0,False,0,False,1,True
433200,99999,M.O. KARIPUR AIRPORT,IN,,,+11.133,+075.950,+0100.0,20090205,20240531,43320099999,11.133,75.95,100.0,True,M.O. KARIPUR AIRPORT,False,5:37,development,699,True,712,True,691,True,676,True
433210,99999,COIMBATORE,IN,,VOCB,+11.031,+077.044,+0403.6,19730101,20250824,43321099999,11.031,77.044,403.6,True,COIMBATORE,True,5:38,development,16887,True,18064,True,18888,True,18275,True
433220,99999,CHAMARAJNAGAR,IN,,,+11.933,+076.933,+0760.0,20151208,20250802,43322099999,11.933,76.933,760.0,True,CHAMARAJNAGAR,False,5:38,development,20,True,0,False,0,False,1,True
433240,99999,ARIYALUR,IN,,,+11.167,+079.000,+0747.0,19771101,20250823,43324099999,11.167,79.0,747.0,True,ARIYALUR,False,5:39,spatial_holdout,404,True,115,True,302,True,371,True
433250,99999,SALEM,IN,,,+11.650,+078.167,+0278.0,19440101,20250824,43325099999,11.65,78.167,278.0,True,SALEM,False,5:39,spatial_holdout,1144,True,1422,True,1419,True,1345,True
433260,99999,KALLAKKURICHCHI,IN,,,+11.733,+078.967,+0127.0,19730101,20240702,43326099999,11.733,78.967,127.0,True,KALLAKKURICHCHI,False,5:39,spatial_holdout,2,True,2,True,1,True,1,True
433270,99999,KARAIKUDI,IN,,,+10.067,+078.800,+0092.0,19760323,20250522,43327099999,10.067,78.8,92.0,True,KARAIKUDI,False,5:39,spatial_holdout,2,True,0,False,0,False,1,True
433280,99999,PONDICHERRY,IN,,,+11.917,+079.833,+0006.0,20020305,20030528,43328099999,11.917,79.833,6.0,True,PONDICHERRY,False,5:39,spatial_holdout,0,False,0,False,0,False,0,False
433290,99999,CUDDALORE,IN,,,+11.767,+079.767,+0012.0,19440101,20250824,43329099999,11.767,79.767,12.0,True,CUDDALORE,True,5:39,spatial_holdout,2905,True,2878,True,2883,True,2841,True
433300,99999,THANJAVUR,IN,,,+10.783,+079.133,+0068.0,19761009,20250824,43330099999,10.783,79.133,68.0,True,THANJAVUR,False,5:39,spatial_holdout,347,True,429,True,691,True,625,True
433310,99999,M.O. PONDICHERRY,IN,,,+11.967,+079.817,+0038.0,20090204,20250824,43331099999,11.967,79.817,38.0,True,M.O. PONDICHERRY,True,5:39,spatial_holdout,2893,True,2872,True,2866,True,2791,True
433330,99999,PORT BLAIR,IN,,VEPB,+11.667,+092.717,+0079.0,19451101,20250824,43333099999,11.667,92.717,79.0,True,PORT BLAIR,False,5:46,spatial_holdout,2906,True,2879,True,2876,True,2869,True
433340,99999,ANDROTH,IN,,,+10.800,+073.983,+0005.0,20020807,20250203,43334099999,10.8,73.983,5.0,True,ANDROTH,False,5:36,development,2,True,0,False,1,True,3,True
433350,99999,PALAKKAD,IN,,,+10.767,+076.650,+0097.0,19440101,20250824,43335099999,10.767,76.65,97.0,True,PALAKKAD,False,5:38,development,697,True,711,True,691,True,604,True
433360,99999,COCHIN INT. AIRPORT NEDUMBASSERY,IN,,,+10.150,+076.400,+0007.7,20061013,20211212,43336099999,10.15,76.4,7.7,True,COCHIN INT. AIRPORT NEDUMBASSERY,False,5:38,development,420,True,1,True,0,False,0,False
433370,99999,KAVARATTI HELIPORT,IN,,VOKV,+10.542,+072.616,+0009.1,20160101,20250324,43337099999,10.542,72.616,9.1,True,KAVARATTI HELIPORT,False,5:36,development,0,False,4,True,0,False,0,False
433380,99999,ERODE,IN,,,+11.483,+077.767,+0172.0,20190623,20250824,43338099999,11.483,77.767,172.0,True,ERODE,False,5:38,development,657,True,672,True,718,True,662,True
433390,99999,KODAIKANAL,IN,,,+10.233,+077.467,+2343.0,19440101,20250824,43339099999,10.233,77.467,2343.0,True,KODAIKANAL,False,5:38,development,697,True,668,True,725,True,706,True
433400,99999,YERCAUD,IN,,,+11.750,+078.167,+1463.0,20151207,20250824,43340099999,11.75,78.167,1463.0,True,YERCAUD,False,5:39,spatial_holdout,717,True,713,True,713,True,658,True
433410,99999,VALPARAI,IN,,,+10.283,+077.000,+1041.0,20151207,20250824,43341099999,10.283,77.0,1041.0,True,VALPARAI,False,5:38,development,674,True,679,True,694,True,635,True
433420,99999,K. PARAMATHY,IN,,,+10.950,+078.083,+0181.0,19780731,20250824,43342099999,10.95,78.083,181.0,True,K. PARAMATHY,False,5:39,spatial_holdout,690,True,703,True,709,True,698,True
433430,99999,TIRUCHIRAPALLI TOWN,IN,,,+10.767,+078.717,+0088.0,20160205,20250104,43343099999,10.767,78.717,88.0,True,TIRUCHIRAPALLI TOWN,False,5:39,spatial_holdout,3,True,0,False,3,True,0,False
433440,99999,TIRUCHIRAPPALLI,IN,,VOTR,+10.765,+078.710,+0087.8,19440101,20250824,43344099999,10.765,78.71,87.8,True,TIRUCHIRAPPALLI,False,5:39,spatial_holdout,16294,True,17203,True,19116,True,19600,True
433450,99999,KUDIMIAMALAI,IN,,,+10.400,+078.667,+0123.0,20151211,20241213,43345099999,10.4,78.667,123.0,True,KUDIMIAMALAI,False,5:39,spatial_holdout,1,True,0,False,0,False,0,False
433460,99999,KARAIKAL,IN,,,+10.917,+079.833,+0007.0,19990412,20250824,43346099999,10.917,79.833,7.0,True,KARAIKAL,False,5:39,spatial_holdout,2903,True,2867,True,2868,True,2839,True
433470,99999,NAGAPPATTINAM,IN,,,+10.767,+079.850,+0009.0,19440101,20250824,43347099999,10.767,79.85,9.0,True,NAGAPPATTINAM,False,5:39,spatial_holdout,2594,True,2782,True,2866,True,2760,True
433480,99999,ATIRAMAPATTINAM,IN,,,+10.333,+079.383,+0006.0,20030727,20250824,43348099999,10.333,79.383,6.0,True,ATIRAMAPATTINAM,False,5:39,spatial_holdout,2898,True,2806,True,2835,True,2777,True
433490,99999,VEDARANNIYAM,IN,,,+10.367,+079.850,+0004.0,19990908,20241112,43349099999,10.367,79.85,4.0,True,VEDARANNIYAM,False,5:39,spatial_holdout,0,False,0,False,0,False,1,True
433510,99999,FORT COCHIN,IN,,,+09.967,+076.233,+0003.0,19540101,20250418,43351099999,9.967,76.233,3.0,True,FORT COCHIN,False,4:38,development,0,False,0,False,0,False,0,False
433520,99999,ALAPUZHA,IN,,,+09.550,+076.417,+0004.0,19440701,20241029,43352099999,9.55,76.417,4.0,True,ALAPUZHA,False,4:38,development,1711,True,1753,True,1561,True,1230,True
433530,99999,COCHIN,IN,,VOCC,+09.946,+076.272,+0002.4,19440101,20250824,43353099999,9.946,76.272,2.4,True,COCHIN,False,4:38,development,2858,True,2823,True,2762,True,2553,True
433540,99999,PUNALUR,IN,,,+09.000,+076.917,+0034.0,20020827,20250824,43354099999,9.0,76.917,34.0,True,PUNALUR,False,4:38,development,698,True,708,True,689,True,606,True
433550,99999,KOTTAYAM,IN,,,+09.533,+076.600,+0078.0,20010707,20250824,43355099999,9.533,76.6,78.0,True,KOTTAYAM,False,4:38,development,696,True,709,True,694,True,607,True
433560,99999,PERIAKULAM,IN,,,+10.000,+077.133,+0300.0,20151207,20250824,43356099999,10.0,77.133,300.0,True,PERIAKULAM,False,5:38,development,582,True,588,True,594,True,508,True
433570,99999,THRISSUR,IN,,,+10.517,+076.217,+0039.0,20151207,20250824,43357099999,10.517,76.217,39.0,True,THRISSUR,False,5:38,development,667,True,685,True,690,True,561,True
433580,99999,KOVILANGULAM,IN,,,+09.550,+078.083,+0103.0,20151208,20210515,43358099999,9.55,78.083,103.0,True,KOVILANGULAM,False,4:39,development,5,True,12,True,0,False,0,False
433590,99999,MADURAI,IN,,,+09.917,+078.117,+0133.0,19730101,20250824,43359099999,9.917,78.117,133.0,True,MADURAI,False,4:39,development,589,True,624,True,609,True,539,True
433600,99999,MADURAI,IN,,VOMD,+09.835,+078.093,+0139.9,19440101,20250824,43360099999,9.835,78.093,139.9,True,MADURAI,False,4:39,development,13861,True,14560,True,14578,True,13717,True
433610,99999,TONDI,IN,,,+09.733,+079.033,+0005.0,20030727,20250824,43361099999,9.733,79.033,5.0,True,TONDI,False,4:39,development,2892,True,2630,True,2871,True,2828,True
433630,99999,PAMBAN,IN,,,+09.283,+079.217,+0011.0,19440101,20250824,43363099999,9.283,79.217,11.0,True,PAMBAN,False,4:39,development,2888,True,2818,True,2801,True,2664,True
433640,99999,HUT BAY,IN,,,+10.583,+092.550,+0005.0,20020604,20250824,43364099999,10.583,92.55,5.0,True,HUT BAY,False,5:46,spatial_holdout,730,True,722,True,731,True,716,True
433670,99999,CAR NICOBAR,IN,,,+09.167,+092.833,+0010.0,19730101,20250824,43367099999,9.167,92.833,10.0,True,CAR NICOBAR,False,4:46,spatial_holdout,732,True,721,True,726,True,718,True
433680,99999,CAR NICOBAR(IN-AFB),IN,,VECX,+09.150,+092.817,+0014.0,19730101,20250716,43368099999,9.15,92.817,14.0,True,CAR NICOBAR(IN-AFB),False,4:46,spatial_holdout,9,True,1,True,135,True,241,True
433690,99999,MINICOY,IN,,,+08.300,+073.150,+0002.0,19440101,20250824,43369099999,8.3,73.15,2.0,True,MINICOY,False,4:36,spatial_holdout,261,True,365,True,2861,True,2842,True
433710,99999,THIRUVANANTHAPURAM,IN,,,+08.483,+076.950,+0064.0,19440101,20250824,43371099999,8.483,76.95,64.0,True,THIRUVANANTHAPURAM,False,4:38,development,2910,True,2879,True,2885,True,2875,True
433720,99999,THIRUVANANTHAPURAM INTL,IN,,VOTV,+08.482,+076.920,+0004.6,19960201,20250824,43372099999,8.482,76.92,4.6,True,THIRUVANANTHAPURAM INTL,False,4:38,development,16398,True,17709,True,17805,True,17734,True
433730,99999,TRIVANDRUM MET.OBS./THUMBA,IN,,,+08.533,+076.867,+0007.0,20030304,20220824,43373099999,8.533,76.867,7.0,True,TRIVANDRUM MET.OBS./THUMBA,False,4:38,development,1,True,0,False,1,True,0,False
433740,99999,KOVALAM,IN,,,+08.083,+077.250,+0035.0,20011027,20011027,43374099999,8.083,77.25,35.0,True,KOVALAM,False,4:38,development,0,False,0,False,0,False,0,False
433760,99999,PALAYANKOTTAI,IN,,,+08.733,+077.750,+0051.0,19730101,20250823,43376099999,8.733,77.75,51.0,True,PALAYANKOTTAI,False,4:38,development,635,True,523,True,506,True,608,True
433770,99999,KANNIYAKUMARI,IN,,,+08.083,+077.500,+0037.0,19800710,20250824,43377099999,8.083,77.5,37.0,True,KANNIYAKUMARI,False,4:38,development,2890,True,2872,True,2858,True,2751,True
433790,99999,TUTICORIN NEW PORT,IN,,,+08.750,+078.183,+0002.0,20090205,20250822,43379099999,8.75,78.183,2.0,True,TUTICORIN NEW PORT,False,4:39,development,595,True,524,True,502,True,458,True
433820,99999,NANCOWRY,IN,,,+07.983,+093.533,+0026.0,19730101,20250824,43382099999,7.983,93.533,26.0,True,NANCOWRY,False,3:46,spatial_holdout,728,True,718,True,726,True,717,True
433850,99999,KONDUL,IN,,,+07.217,+093.733,+0008.0,19730101,19970805,43385099999,7.217,93.733,8.0,True,KONDUL,False,3:46,spatial_holdout,0,False,0,False,0,False,0,False
433950,99999,MALE ISLAND,IN,,,+04.167,+073.500,+0006.0,19740730,19811214,43395099999,4.167,73.5,6.0,True,MALE ISLAND,False,2:36,spatial_holdout,0,False,0,False,0,False,0,False
435410,99999,SONAMARG          &,IN,,,+34.317,+075.317,+2515.0,19440101,19631112,43541099999,34.317,75.317,2515.0,True,SONAMARG          &,False,17:37,development,0,False,0,False,0,False,0,False
435420,99999,DRAS,IN,,,+34.433,+075.767,+3066.0,19550430,19631230,43542099999,34.433,75.767,3066.0,True,DRAS,False,17:37,development,0,False,0,False,0,False,0,False
749234,99999,GUSKHARA SOUTHEAST,IN,,,+23.467,+087.783,+0041.0,19431201,19441215,74923499999,23.467,87.783,41.0,True,GUSKHARA SOUTHEAST,False,11:43,development,0,False,0,False,0,False,0,False
749235,99999,CHAKULIA,IN,,,+22.450,+086.700,+0131.0,19421101,19450430,74923599999,22.45,86.7,131.0,True,CHAKULIA,False,11:43,development,0,False,0,False,0,False,0,False
749238,99999,RANIGANJ EAST,IN,,,+23.617,+087.200,+0086.0,19430531,19451229,74923899999,23.617,87.2,86.0,True,RANIGANJ EAST,False,11:43,development,0,False,0,False,0,False,0,False
749239,99999,SHERGHATI NORTHEAST,IN,,,+24.600,+084.883,+0149.0,19431130,19440418,74923999999,24.6,84.883,149.0,True,SHERGHATI NORTHEAST,False,12:42,spatial_holdout,0,False,0,False,0,False,0,False
749240,99999,MALANDIGHI NORTHWEST,IN,,,+23.633,+087.350,+0094.0,19431231,19441228,74924099999,23.633,87.35,94.0,True,MALANDIGHI NORTHWEST,False,11:43,development,0,False,0,False,0,False,0,False
749241,99999,KHARAGPUR SOUTHEAST,IN,,,+22.300,+087.333,+0041.0,19440103,19450903,74924199999,22.3,87.333,41.0,True,KHARAGPUR SOUTHEAST,False,11:43,development,0,False,0,False,0,False,0,False
749242,99999,BANKADAHA WEST,IN,,,+22.967,+087.300,+0079.0,19440229,19450921,74924299999,22.967,87.3,79.0,True,BANKADAHA WEST,False,11:43,development,0,False,0,False,0,False,0,False
749243,99999,PANDAVESWAR SW,IN,,,+23.717,+087.283,+0087.0,19450108,19450930,74924399999,23.717,87.283,87.0,True,PANDAVESWAR SW,False,11:43,development,0,False,0,False,0,False,0,False
749244,99999,DOOM-DOOMA,IN,,,+27.567,+095.567,+0130.0,19430331,19451015,74924499999,27.567,95.567,130.0,True,DOOM-DOOMA,False,13:47,spatial_holdout,0,False,0,False,0,False,0,False
749246,99999,BANSBERA NORTHEAST,IN,,,+26.800,+092.617,+0098.0,19431130,19451018,74924699999,26.8,92.617,98.0,True,BANSBERA NORTHEAST,False,13:46,development,0,False,0,False,0,False,0,False
749247,99999,JHANZI WEST,IN,,,+26.850,+094.433,+0092.0,19431231,19440219,74924799999,26.85,94.433,92.0,True,JHANZI WEST,False,13:47,spatial_holdout,0,False,0,False,0,False,0,False
749249,99999,HAILAKANDI NORTHWEST,IN,,,+24.717,+092.533,+0025.0,19440216,19440520,74924999999,24.717,92.533,25.0,True,HAILAKANDI NORTHWEST,False,12:46,spatial_holdout,0,False,0,False,0,False,0,False
749250,99999,MORAN SOUTHWEST,IN,,,+27.150,+094.900,+0100.0,19440220,19450228,74925099999,27.15,94.9,100.0,True,MORAN SOUTHWEST,False,13:47,spatial_holdout,0,False,0,False,0,False,0,False
749251,99999,SADIYA,IN,,,+27.850,+095.667,+0130.0,19431231,19440430,74925199999,27.85,95.667,130.0,True,SADIYA,False,13:47,spatial_holdout,0,False,0,False,0,False,0,False
749252,99999,DERGAON,IN,,,+26.717,+093.950,+0091.0,19440131,19450531,74925299999,26.717,93.95,91.0,True,DERGAON,False,13:46,development,0,False,0,False,0,False,0,False
