station_id,station_name,latitude,longitude,elevation_m,climate_zone,cluster,temperature_c,pressure_hpa,relative_humidity_pct,temp_z,press_z,rh_z,max_z,decision,confidence,severity,neighbors_evaluated
43900000775,Birbhum Suri AWS,23.91,87.53,71.0,Central Plateau,central_plateau,27.3,1002.6,96,0.08,-1.42,-0.17,1.42,NORMAL,0.95,NONE,5
42724099999,Agartala,23.887,91.24,14.0,Northeast Hills,northeast_hills,28.4,1009.3,92,0.51,-1.17,-1.35,1.35,NORMAL,0.95,NONE,5
43900000735,Patan AWS,23.85,72.12,76.0,Western Arid/Semi-Arid,western_arid_semi_arid,25.2,1001.4,98,-0.03,-0.4,0.34,0.4,NORMAL,0.95,NONE,5
42671099999,Sagar,23.85,78.75,551.0,Central Plateau,central_plateau,23.5,954.4,100,-0.14,2.53,0.67,2.53,NORMAL,0.95,NONE,5
42726099999,Lengpui,23.841,92.62,426.1,Northeast Hills,northeast_hills,24.7,964.3,100,-0.39,1.24,0.67,1.24,NORMAL,0.95,NONE,5
43900000690,Katni AWS,23.8344,80.3956,304.0,Central Plateau,central_plateau,24.2,969.1,97,-0.16,-6.48,0.0,6.48,SENSOR_FAULT,0.861,HIGH,5
43900000707,Dungarpur AWS,23.8333,73.7167,279.0,Western Arid/Semi-Arid,western_arid_semi_arid,24.2,975.7,93,0.33,-2.47,-0.84,2.47,NORMAL,0.95,NONE,5
42651099999,Idar,23.833,73.033,219.0,Western Arid/Semi-Arid,western_arid_semi_arid,24.2,988.1,98,-0.09,1.13,0.51,1.13,NORMAL,0.95,NONE,5
42652099999,Dungarpur,23.833,73.667,291.0,Western Arid/Semi-Arid,western_arid_semi_arid,24.3,979.1,87,0.48,-0.12,-1.85,1.85,NORMAL,0.95,NONE,5
42674099999,Damoh,23.833,79.45,371.0,Central Plateau,central_plateau,24.2,970.1,97,-0.59,-0.32,0.0,0.59,NORMAL,0.95,NONE,5
42703099999,Dhanbad,23.783,86.433,257.0,Central Plateau,central_plateau,26.2,986.4,92,0.75,2.56,-1.01,2.56,NORMAL,0.95,NONE,5
04272799999,Aijal AWS,23.7333,92.75,951.0,Northeast Hills,northeast_hills,21.7,906.8,100,-0.04,2.23,0.67,2.23,NORMAL,0.95,NONE,5
42727099999,Aijal,23.733,92.717,1097.0,Northeast Hills,northeast_hills,20.8,893.3,100,0.04,3.82,0.67,3.82,SENSOR_FAULT,0.701,HIGH,5
74924399999,Pandaveswar Sw,23.717,87.283,87.0,Central Plateau,central_plateau,27.0,1002.8,96,0.29,0.46,-0.51,0.51,NORMAL,0.95,NONE,5
43900000674,Agar Malwa AWS,23.7144,76.0156,505.0,Central Plateau,central_plateau,23.4,956.3,92,0.07,1.02,-0.17,1.02,NORMAL,0.95,NONE,5
43900000782,Paschim Bardhaman Asansol AWS,23.68,86.98,97.0,Central Plateau,central_plateau,26.5,997.8,98,-0.24,-2.42,-0.17,2.42,NORMAL,0.95,NONE,5
43900000789,Shantiniketan AWS,23.68,87.69,56.0,Central Plateau,central_plateau,27.3,1004.5,97,0.21,-0.57,-0.17,0.57,NORMAL,0.95,NONE,5
42708099999,Shanti Niketan,23.65,87.7,59.0,Central Plateau,central_plateau,27.3,1006.3,97,0.23,1.31,-0.17,1.31,NORMAL,0.95,NONE,5
74924099999,Malandighi Northwest,23.633,87.35,94.0,Central Plateau,central_plateau,26.8,1002.5,99,-0.13,1.13,0.34,1.13,NORMAL,0.95,NONE,5
74923899999,Raniganj East,23.617,87.2,86.0,Central Plateau,central_plateau,27.3,1002.7,95,0.54,0.41,-0.67,0.67,NORMAL,0.95,NONE,5
43900000730,Mehsana AWS,23.6,72.4,81.0,Western Arid/Semi-Arid,western_arid_semi_arid,25.2,1000.5,95,0.13,-1.02,-0.34,1.02,NORMAL,0.95,NONE,5
43900000737,Sabarkantha Himatnagar AWS,23.6,72.95,127.0,Western Arid/Semi-Arid,western_arid_semi_arid,24.8,995.5,96,0.04,-0.7,-0.34,0.7,NORMAL,0.95,NONE,5
42655099999,Banswara,23.55,74.45,220.0,Western Arid/Semi-Arid,western_arid_semi_arid,24.5,986.5,86,-0.28,-0.61,-1.18,1.18,NORMAL,0.95,NONE,5
42669099999,Vidisha,23.533,77.817,430.0,Central Plateau,central_plateau,23.1,964.8,96,0.16,0.07,0.0,0.16,NORMAL,0.95,NONE,5
42679099999,Umaria,23.533,80.883,459.0,Central Plateau,central_plateau,23.0,963.3,97,-0.16,1.1,0.0,1.1,NORMAL,0.95,NONE,5
43900000700,Umaria AWS,23.5244,80.8356,448.0,Central Plateau,central_plateau,23.0,960.9,96,-0.22,-1.08,-0.17,1.08,NORMAL,0.95,NONE,5
43900000783,Paschim Bardhaman Durgapur AWS,23.52,87.31,65.0,Central Plateau,central_plateau,26.8,1000.0,99,-0.16,-3.51,0.0,3.51,PROBABLE_FAULT,0.76,LOW,5
42704099999,Panagarh,23.467,87.433,74.0,Central Plateau,central_plateau,26.5,1003.2,99,-0.49,-0.77,0.34,0.77,NORMAL,0.95,NONE,5
74923499999,Guskhara Southeast,23.467,87.783,41.0,Central Plateau,central_plateau,27.1,1006.5,98,0.33,-0.06,0.0,0.33,NORMAL,0.95,NONE,5
43900000719,Aravalli Modasa AWS,23.4633,73.3,197.0,Western Arid/Semi-Arid,western_arid_semi_arid,24.3,994.8,99,-0.04,1.15,0.51,1.15,NORMAL,0.95,NONE,5
42665099999,Shajapur,23.433,76.317,446.0,Central Plateau,central_plateau,23.7,961.4,93,-0.04,-0.16,0.17,0.17,NORMAL,0.95,NONE,5
42700099999,Ranchi,23.433,85.4,647.0,Central Plateau,central_plateau,22.9,945.9,95,0.1,2.2,0.0,2.2,NORMAL,0.95,NONE,5
43900000697,Shajapur AWS,23.4267,76.2778,453.0,Central Plateau,central_plateau,23.7,962.1,93,0.04,0.95,0.17,0.95,NORMAL,0.95,NONE,5
42711099999,Krishnanagar,23.4,88.517,15.0,Northeast Hills,northeast_hills,27.0,1010.1,96,0.34,0.27,-0.17,0.34,NORMAL,0.95,NONE,5
42706099999,Bankura,23.383,87.083,100.0,Central Plateau,central_plateau,25.9,999.9,100,-0.49,0.24,0.34,0.49,NORMAL,0.95,NONE,5
42705099999,Purulia,23.333,86.417,255.0,Central Plateau,central_plateau,25.3,985.6,99,-0.02,3.06,0.17,3.06,PROBABLE_FAULT,0.76,LOW,5
43900000694,Raisen AWS,23.33,77.78,456.0,Central Plateau,central_plateau,22.5,962.2,98,-0.29,0.76,0.34,0.76,NORMAL,0.95,NONE,5
43900000784,Purulia AWS,23.33,86.36,228.0,Central Plateau,central_plateau,25.5,983.5,95,0.02,-0.95,-0.67,0.95,NORMAL,0.95,NONE,5
42661099999,Ratlam,23.317,75.05,486.0,Western Arid/Semi-Arid,western_arid_semi_arid,21.6,958.7,96,-1.29,1.05,0.84,1.29,NORMAL,0.95,NONE,5
42672099999,Raisen,23.317,77.833,440.0,Central Plateau,central_plateau,22.5,962.9,98,-0.38,-0.51,0.34,0.51,NORMAL,0.95,NONE,5
42701099999,Birsa Munda,23.314,85.322,654.7,Central Plateau,central_plateau,23.0,941.9,95,0.38,1.18,-0.51,1.18,NORMAL,0.95,NONE,5
42634099999,Bhuj,23.288,69.67,81.7,Western Arid/Semi-Arid,western_arid_semi_arid,25.6,1002.9,92,-0.72,-0.23,0.51,0.72,NORMAL,0.95,NONE,5
42667099999,Bhopal / Raja Bhoj,23.287,77.337,524.0,Central Plateau,central_plateau,22.3,954.3,96,-0.09,0.2,0.0,0.2,NORMAL,0.95,NONE,5
43900000696,Shahdol AWS,23.2833,81.35,464.0,Central Plateau,central_plateau,23.0,961.7,98,-0.14,0.03,0.17,0.17,NORMAL,0.95,NONE,5
42631099999,Naliya,23.25,68.85,21.0,Western Arid/Semi-Arid,western_arid_semi_arid,26.1,1009.2,89,-0.26,-0.87,0.0,0.87,NORMAL,0.95,NONE,5
04263499999,Bhuj-Rudramata AWS,23.25,69.8,117.0,Western Arid/Semi-Arid,western_arid_semi_arid,25.5,1000.4,91,-0.61,1.14,0.34,1.14,NORMAL,0.95,NONE,5
43900000727,Kutch Bhuj AWS,23.242,69.6669,110.0,Western Arid/Semi-Arid,western_arid_semi_arid,25.2,999.9,93,-0.91,0.24,0.67,0.91,NORMAL,0.95,NONE,5
42654099999,Gandhinagar,23.233,72.717,82.0,Western Arid/Semi-Arid,western_arid_semi_arid,24.7,1001.9,97,-0.29,-0.27,0.17,0.29,NORMAL,0.95,NONE,5
42709099999,Burdwan,23.233,87.85,30.0,Central Plateau,central_plateau,26.5,1007.9,98,-0.57,0.06,0.0,0.57,NORMAL,0.95,NONE,5
43900000774,Bankura AWS,23.23,87.07,78.0,Central Plateau,central_plateau,26.6,1001.9,98,0.11,-0.56,-0.17,0.56,NORMAL,0.95,NONE,5
04270999999,Burdwan AWS,23.2167,87.8833,24.1,Central Plateau,central_plateau,26.5,1008.1,98,-0.6,-0.34,0.0,0.6,NORMAL,0.95,NONE,5
43900000725,Gandhinagar AWS,23.2156,72.6369,81.0,Western Arid/Semi-Arid,western_arid_semi_arid,24.9,1002.7,98,-0.12,0.46,0.34,0.46,NORMAL,0.95,NONE,5
43900000695,Sehore AWS,23.2,77.0833,502.0,Central Plateau,central_plateau,22.6,956.5,94,0.13,0.44,-0.34,0.44,NORMAL,0.95,NONE,5
04267599999,Jabalpur AWS,23.2,79.95,398.0,Central Plateau,central_plateau,24.8,967.6,95,0.51,0.09,-0.34,0.51,NORMAL,0.95,NONE,5
42662099999,Ujjain,23.183,75.783,489.0,Western Arid/Semi-Arid,western_arid_semi_arid,23.2,956.8,92,-0.26,-0.71,-0.17,0.71,NORMAL,0.95,NONE,5
42675099999,Jabalpur,23.178,80.052,495.0,Central Plateau,central_plateau,24.3,957.8,97,0.62,0.95,0.17,0.95,NORMAL,0.95,NONE,5
42693099999,Ambikapur,23.167,83.25,611.0,Central Plateau,central_plateau,23.3,944.1,94,-0.12,1.21,0.0,1.21,NORMAL,0.95,NONE,5
42638099999,Kandla Aerodrome,23.15,70.117,29.0,Western Arid/Semi-Arid,western_arid_semi_arid,26.8,1008.5,89,0.61,-0.7,-0.34,0.7,NORMAL,0.95,NONE,5
04263999999,New Kandla AWS,23.15,70.2167,22.5,Western Arid/Semi-Arid,western_arid_semi_arid,27.6,1011.5,87,1.25,1.02,-0.67,1.25,NORMAL,0.95,NONE,5
43900000729,Mahisagar Lunawada AWS,23.13,73.62,137.0,Western Arid/Semi-Arid,western_arid_semi_arid,24.7,1000.3,98,-0.36,0.47,0.51,0.51,NORMAL,0.95,NONE,5
43900000676,Anuppur AWS,23.1042,81.6886,505.0,Central Plateau,central_plateau,22.9,957.0,97,0.14,-0.02,-0.17,0.17,NORMAL,0.95,NONE,5
42647099999,Ahmedabad / Sardar Vallabhbhai Patel Intl,23.077,72.635,57.6,Western Arid/Semi-Arid,western_arid_semi_arid,25.2,1005.2,96,0.12,-0.08,-0.17,0.17,NORMAL,0.95,NONE,5
42639099999,New Kandla,23.0,70.217,14.0,Western Arid/Semi-Arid,western_arid_semi_arid,27.2,1011.0,89,0.67,-0.22,-0.34,0.67,NORMAL,0.95,NONE,5
42714099999,Bagati,22.983,88.367,12.0,Northeast Hills,northeast_hills,27.0,1010.6,96,0.15,0.15,0.0,0.15,NORMAL,0.95,NONE,5
43900000684,Dewas AWS,22.9676,76.0534,535.0,Central Plateau,central_plateau,23.3,951.4,93,0.11,-0.85,0.0,0.85,NORMAL,0.95,NONE,5
74924299999,Bankadaha West,22.967,87.3,79.0,Central Plateau,central_plateau,26.0,1002.7,100,-0.39,0.21,0.17,0.39,NORMAL,0.95,NONE,5
42770099999,Narsinghpur,22.95,79.183,356.0,Central Plateau,central_plateau,25.0,972.3,94,0.39,-0.5,-0.51,0.51,NORMAL,0.95,NONE,5
43900000685,Dindori AWS,22.95,81.0833,640.0,Central Plateau,central_plateau,22.2,938.4,98,0.29,-2.28,0.17,2.28,NORMAL,0.95,NONE,5
43900000776,Hooghly Chinsurah AWS,22.9,88.4,15.0,Northeast Hills,northeast_hills,26.8,1010.1,97,-0.15,0.05,0.17,0.17,NORMAL,0.95,NONE,5
42790099999,Jashpurnagar,22.883,84.133,771.0,Central Plateau,central_plateau,22.4,928.0,94,0.12,1.78,-0.17,1.78,NORMAL,0.95,NONE,5
42751099999,Dohad,22.833,74.267,333.0,Western Arid/Semi-Arid,western_arid_semi_arid,24.1,978.7,95,0.67,3.38,-0.17,3.38,PROBABLE_FAULT,0.76,LOW,5
43900000731,Morbi AWS,22.82,70.83,54.0,Western Arid/Semi-Arid,western_arid_semi_arid,25.6,1007.0,96,-0.87,0.53,1.18,1.18,NORMAL,0.95,NONE,5
42729099999,Mandvi,22.817,69.267,9.0,Western Arid/Semi-Arid,western_arid_semi_arid,26.6,1012.1,88,0.1,0.66,-0.17,0.66,NORMAL,0.95,NONE,5
42799099999,Jamshedpur,22.817,86.183,129.0,Central Plateau,central_plateau,25.8,995.6,99,-0.14,-2.12,0.0,2.12,NORMAL,0.95,NONE,5
42798099999,Jamshedpur,22.813,86.169,153.9,Central Plateau,central_plateau,25.8,995.9,99,0.14,0.12,0.0,0.14,NORMAL,0.95,NONE,5
43900000734,Panchmahal Godhra AWS,22.77,73.62,119.0,Western Arid/Semi-Arid,western_arid_semi_arid,24.7,998.5,97,0.03,0.68,1.01,1.01,NORMAL,0.95,NONE,5
43900000689,Jhabua AWS,22.7694,74.5956,318.0,Western Arid/Semi-Arid,western_arid_semi_arid,23.2,976.1,94,-0.37,-0.5,-0.17,0.5,NORMAL,0.95,NONE,5
42763099999,Hoshangabad,22.767,77.767,302.0,Central Plateau,central_plateau,24.0,978.7,96,0.22,-0.66,-0.34,0.66,NORMAL,0.95,NONE,5
42779099999,Pendra Road,22.767,81.9,625.0,Central Plateau,central_plateau,22.7,944.5,99,0.34,2.3,0.34,2.3,NORMAL,0.95,NONE,5
42808199999,Calcutta/Barracks,22.767,88.367,7.0,Northeast Hills,northeast_hills,26.6,1010.5,96,-0.36,-0.38,0.0,0.38,NORMAL,0.95,NONE,5
43900000688,Hoshangabad Narmadapuram AWS,22.7519,77.7289,278.0,Central Plateau,central_plateau,24.0,977.9,96,0.09,-3.07,-0.34,3.07,PROBABLE_FAULT,0.76,LOW,5
42740099999,Surendranagar,22.733,71.6,74.0,Western Arid/Semi-Arid,western_arid_semi_arid,25.3,1002.2,95,-0.13,-1.37,0.0,1.37,NORMAL,0.95,NONE,5
42754099999,Devi Ahilyabai Holkar,22.722,75.801,563.9,Western Arid/Semi-Arid,western_arid_semi_arid,23.1,949.4,95,0.14,0.72,0.34,0.72,NORMAL,0.95,NONE,5
43900000738,Surendranagar AWS,22.72,71.63,98.0,Western Arid/Semi-Arid,western_arid_semi_arid,25.3,1004.5,95,0.13,2.65,0.0,2.65,PROBABLE_FAULT,0.76,LOW,5
43900000781,North 24 Parganas Barasat AWS,22.72,88.48,11.0,Northeast Hills,northeast_hills,26.5,1010.5,98,-0.47,0.09,0.34,0.47,NORMAL,0.95,NONE,5
43900000728,Kheda Nadiad AWS,22.69,72.86,41.0,Western Arid/Semi-Arid,western_arid_semi_arid,25.3,1007.3,97,0.11,0.16,1.01,1.01,NORMAL,0.95,NONE,5
42809099999,Netaji Subhash Chandra Bose Intl,22.655,88.447,4.9,Northeast Hills,northeast_hills,27.1,1011.1,96,-0.29,-0.0,0.51,0.51,NORMAL,0.95,NONE,5
42810099999,Basirhat,22.65,88.867,4.0,Northeast Hills,northeast_hills,26.8,1010.6,98,-0.26,-0.4,0.34,0.4,NORMAL,0.95,NONE,5
42752099999,Dhar,22.6,75.3,583.0,Western Arid/Semi-Arid,western_arid_semi_arid,22.5,950.2,91,0.28,2.54,-0.51,2.54,NORMAL,0.95,NONE,5
43900000777,Howrah AWS,22.59,88.31,12.0,Northeast Hills,northeast_hills,27.4,1010.9,93,0.29,0.44,-0.51,0.51,NORMAL,0.95,NONE,5
42776099999,Mandla,22.583,80.367,443.0,Central Plateau,central_plateau,23.9,963.2,96,0.09,0.4,0.0,0.4,NORMAL,0.95,NONE,5
42744099999,Vallabh Vidyanagar,22.567,72.933,44.0,Western Arid/Semi-Arid,western_arid_semi_arid,25.0,1007.2,99,-0.14,0.34,1.35,1.35,NORMAL,0.95,NONE,5
42795099999,Chaibasa,22.55,85.817,226.0,Central Plateau,central_plateau,24.4,987.1,98,-0.79,-0.21,-0.17,0.79,NORMAL,0.95,NONE,5
04280799999,Kolkata/Alipore AWS,22.5333,88.3333,6.4,Northeast Hills,northeast_hills,27.5,1010.1,93,0.35,-0.55,-0.51,0.55,NORMAL,0.95,NONE,5
42807099999,Behala,22.505,88.293,2.4,Northeast Hills,northeast_hills,27.5,1011.4,93,0.32,0.0,-0.51,0.51,NORMAL,0.95,NONE,5
42805099999,Uluberia,22.5,87.95,5.0,Central Plateau,central_plateau,27.2,1010.9,97,-0.21,-0.23,0.67,0.67,NORMAL,0.95,NONE,5
42730099999,Okha,22.483,69.117,7.0,Western Arid/Semi-Arid,western_arid_semi_arid,26.5,1012.2,89,-0.07,0.57,0.17,0.57,NORMAL,0.95,NONE,5
43900000741,Okha Coastal AWS,22.47,69.07,5.0,Western Arid/Semi-Arid,western_arid_semi_arid,26.6,1011.6,88,0.05,-0.44,0.0,0.44,NORMAL,0.95,NONE,5
42767099999,Pachmarhi,22.467,78.433,1075.0,Central Plateau,central_plateau,19.4,897.5,100,-0.33,1.26,0.67,1.26,NORMAL,0.95,NONE,5
42734099999,Jamnagar,22.45,70.083,14.0,Western Arid/Semi-Arid,western_arid_semi_arid,26.4,1010.6,91,-0.42,-0.55,0.34,0.55,NORMAL,0.95,NONE,5
74923599999,Chakulia,22.45,86.7,131.0,Central Plateau,central_plateau,25.5,998.5,99,-0.12,1.48,0.0,1.48,NORMAL,0.95,NONE,5
43900000778,Jhargram AWS,22.45,86.98,81.0,Central Plateau,central_plateau,25.9,1003.0,100,-0.06,0.33,0.17,0.33,NORMAL,0.95,NONE,5
42803099999,Midnapore,22.417,87.317,45.0,Central Plateau,central_plateau,26.2,1006.8,99,0.06,-0.33,-0.17,0.33,NORMAL,0.95,NONE,5
42731099999,Dwarka,22.367,69.083,11.0,Western Arid/Semi-Arid,western_arid_semi_arid,26.6,1010.7,88,0.08,-0.56,0.0,0.56,NORMAL,0.95,NONE,5
43900000687,Harda AWS,22.3397,77.0944,296.0,Central Plateau,central_plateau,24.6,979.1,92,0.47,-0.2,-0.67,0.67,NORMAL,0.95,NONE,5
42748099999,Baroda Aerodrome,22.333,73.267,37.0,Western Arid/Semi-Arid,western_arid_semi_arid,25.2,1006.5,91,-0.01,-0.79,-0.84,0.84,NORMAL,0.95,NONE,5
42802099999,Kalaikunda,22.333,87.217,62.0,Central Plateau,central_plateau,26.2,1004.5,100,0.15,-0.51,0.17,0.51,NORMAL,0.95,NONE,5
43900000740,Vadodara Airport AWS,22.3308,73.2263,39.0,Western Arid/Semi-Arid,western_arid_semi_arid,25.2,1007.3,91,0.01,-0.09,-0.84,0.84,NORMAL,0.95,NONE,5
43900000785,South 24 Parganas Canning AWS,22.31,88.66,4.0,Northeast Hills,northeast_hills,27.3,1010.8,95,0.08,-0.27,-0.17,0.27,NORMAL,0.95,NONE,5
42737099999,Rajkot,22.309,70.78,134.4,Western Arid/Semi-Arid,western_arid_semi_arid,25.1,997.1,92,0.49,0.48,-0.51,0.51,NORMAL,0.95,NONE,5
43900000675,Alirajpur AWS,22.3031,74.3542,288.0,Western Arid/Semi-Arid,western_arid_semi_arid,23.7,978.9,96,-0.11,-0.12,0.34,0.34,NORMAL,0.95,NONE,5
42747099999,Baroda,22.3,73.25,34.0,Western Arid/Semi-Arid,western_arid_semi_arid,25.2,1007.6,91,-0.03,-0.29,-0.84,0.84,NORMAL,0.95,NONE,5
43900000723,Chhota Udaipur AWS,22.3,74.01,114.0,Western Arid/Semi-Arid,western_arid_semi_arid,23.8,995.0,97,-0.89,-2.87,0.17,2.87,PROBABLE_FAULT,0.76,LOW,5
74924199999,Kharagpur Southeast,22.3,87.333,41.0,Central Plateau,central_plateau,26.1,1007.9,99,-0.11,0.42,0.0,0.42,NORMAL,0.95,NONE,5
42753099999,Alirajpur,22.283,74.4,293.0,Western Arid/Semi-Arid,western_arid_semi_arid,23.8,978.5,94,0.11,0.12,-0.17,0.17,NORMAL,0.95,NONE,5
43900000810,Sundargarh Rourkela AWS,22.25,84.88,219.0,Central Plateau,central_plateau,25.5,988.5,96,-0.45,0.64,0.17,0.64,NORMAL,0.95,NONE,5
42812099999,Canning,22.25,88.667,4.0,Northeast Hills,northeast_hills,27.2,1011.2,96,-0.08,0.27,0.17,0.27,NORMAL,0.95,NONE,5
04273199999,Dwarka AWS,22.2416,68.97,11.3,Western Arid/Semi-Arid,western_arid_semi_arid,26.5,1011.5,86,-0.05,0.42,-0.34,0.42,NORMAL,0.95,NONE,5
42793099999,Rourkela,22.217,84.883,196.0,Central Plateau,central_plateau,25.5,989.7,96,-0.58,-0.84,0.17,0.84,NORMAL,0.95,NONE,5
42811099999,Diamond Harbour,22.183,88.2,7.0,Northeast Hills,northeast_hills,26.8,1011.0,99,-0.53,0.1,1.01,1.01,NORMAL,0.95,NONE,5
43900000722,Botad AWS,22.17,71.66,70.0,Western Arid/Semi-Arid,western_arid_semi_arid,24.7,1001.5,93,-1.08,-1.42,0.34,1.42,NORMAL,0.95,NONE,5
42792099999,Sundargarh,22.117,84.033,240.0,Central Plateau,central_plateau,25.9,985.8,94,0.29,0.7,-0.17,0.7,NORMAL,0.95,NONE,5
42768099999,Chhindwara,22.1,79.0,685.0,Central Plateau,central_plateau,22.4,939.2,98,-0.11,2.33,0.17,2.33,NORMAL,0.95,NONE,5
04278299999,Bilaspur (42782-0) AWS,22.1,82.1667,275.0,Central Plateau,central_plateau,24.7,981.1,95,-0.34,0.21,-0.17,0.34,NORMAL,0.95,NONE,5
42771099999,Seoni,22.083,79.55,619.0,Central Plateau,central_plateau,22.8,943.1,97,-0.14,0.16,0.17,0.17,NORMAL,0.95,NONE,5
42206099999,Haldia,22.067,88.067,11.0,Northeast Hills,northeast_hills,27.1,1011.1,94,-0.05,0.62,0.34,0.62,NORMAL,0.95,NONE,5
43900000683,Chhindwara AWS,22.0574,78.9382,675.0,Central Plateau,central_plateau,22.6,937.2,96,0.11,0.23,-0.17,0.23,NORMAL,0.95,NONE,5
43900000679,Barwani AWS,22.0353,74.9031,178.0,Western Arid/Semi-Arid,western_arid_semi_arid,24.8,991.3,89,0.21,-0.41,-0.84,0.84,NORMAL,0.95,NONE,5
42783099999,Champa,22.033,82.7,245.0,Central Plateau,central_plateau,25.3,983.3,97,0.11,-0.66,0.17,0.66,NORMAL,0.95,NONE,5
42715099999,Malanjkhand,22.0,80.7,581.0,Central Plateau,central_plateau,22.9,947.0,96,-0.39,-0.08,0.0,0.39,NORMAL,0.95,NONE,5
42782099999,Bilaspur,21.988,82.111,274.0,Central Plateau,central_plateau,24.6,980.9,96,-0.43,-0.21,0.0,0.43,NORMAL,0.95,NONE,5
42894099999,Baripada,21.933,86.767,54.0,Central Plateau,central_plateau,26.2,1005.0,96,0.1,-0.82,-0.51,0.82,NORMAL,0.95,NONE,5
43900000804,Mayurbhanj Baripada AWS,21.93,86.72,36.0,Central Plateau,central_plateau,26.2,1007.5,96,-0.1,-0.58,-0.51,0.58,NORMAL,0.95,NONE,5
04288699999,Jharsiguda AWS,21.9167,84.0833,230.0,Central Plateau,central_plateau,26.0,985.0,95,0.32,-0.74,0.0,0.74,NORMAL,0.95,NONE,5
42886099999,Jharsuguda / Veer Surendra Sai,21.914,84.05,228.9,Central Plateau,central_plateau,26.0,986.4,95,0.31,0.23,0.0,0.31,NORMAL,0.95,NONE,5
43900000680,Betul AWS,21.9014,77.9028,658.0,Central Plateau,central_plateau,22.5,941.3,97,0.36,1.24,0.17,1.24,NORMAL,0.95,NONE,5
42884099999,Raigarh,21.883,83.383,220.0,Central Plateau,central_plateau,25.5,987.1,98,-0.45,-0.11,0.51,0.51,NORMAL,0.95,NONE,5
43900000732,Narmada Rajpipla AWS,21.87,73.5,46.0,Central Plateau,central_plateau,25.3,1006.6,96,0.13,0.45,0.84,0.84,NORMAL,0.95,NONE,5
42860099999,Betul,21.867,77.933,653.0,Central Plateau,central_plateau,22.1,940.4,99,-0.04,0.37,0.51,0.51,NORMAL,0.95,NONE,5
43900000799,Jharsuguda AWS,21.85,84.02,218.0,Central Plateau,central_plateau,25.7,987.5,97,-0.29,0.11,0.34,0.34,NORMAL,0.95,NONE,5
42855099999,Khandwa,21.833,76.367,318.0,Central Plateau,central_plateau,24.8,976.6,87,0.2,0.9,-0.4,0.9,NORMAL,0.95,NONE,5
42849099999,Khargone,21.817,75.617,251.0,Central Plateau,central_plateau,25.0,982.8,83,-0.16,0.03,-0.67,0.67,NORMAL,0.95,NONE,5
43900000678,Balaghat AWS,21.8054,80.1847,288.0,Central Plateau,central_plateau,24.8,978.1,94,-0.13,-1.75,-0.34,1.75,NORMAL,0.95,NONE,5
42900099999,Contai,21.783,87.75,11.0,Central Plateau,central_plateau,26.7,1011.2,92,-0.34,0.78,-0.34,0.78,NORMAL,0.95,NONE,5
43900000721,Bhavnagar AWS,21.7645,72.1519,24.0,Central Plateau,central_plateau,26.4,1009.1,91,0.29,0.2,-0.34,0.34,NORMAL,0.95,NONE,5
42080199999,Bhavnagar,21.752,72.185,13.4,Central Plateau,central_plateau,26.4,1010.8,91,0.23,0.49,-0.34,0.49,NORMAL,0.95,NONE,5
42838099999,Bhaunagar,21.75,72.2,5.0,Central Plateau,central_plateau,26.4,1011.1,91,0.19,0.01,-0.34,0.34,NORMAL,0.95,NONE,5
42841099999,Broach,21.733,73.0,17.0,Central Plateau,central_plateau,26.1,1009.4,95,0.64,-0.16,0.67,0.67,NORMAL,0.95,NONE,5
43920001006,Madhya Pradesh Nimar Valley Block-01 AWS,21.7207,75.8157,280.5,Central Plateau,central_plateau,25.0,978.5,83,-0.04,-0.49,0.0,0.49,NORMAL,0.95,NONE,5
42830099999,Porbandar,21.65,69.667,5.0,Central Plateau,central_plateau,25.8,1012.2,91,-0.16,0.35,0.0,0.35,NORMAL,0.95,NONE,5
42903099999,Sagar Island,21.65,88.05,3.0,Northeast Hills,northeast_hills,28.0,1011.0,90,0.99,-0.32,-0.67,0.99,NORMAL,0.95,NONE,5
43900000786,South 24 Parganas Sagar Island AWS,21.65,88.08,3.0,Northeast Hills,northeast_hills,28.0,1011.0,90,0.99,-0.32,-0.67,0.99,NORMAL,0.95,NONE,5
43900000736,Porbandar Coastal AWS,21.6417,69.6293,7.0,Central Plateau,central_plateau,25.8,1011.4,91,-0.15,-0.38,0.0,0.38,NORMAL,0.95,NONE,5
43900000802,Kendujhar AWS,21.63,85.58,480.0,Central Plateau,central_plateau,24.0,960.1,99,0.28,0.83,0.51,0.83,NORMAL,0.95,NONE,5
04289199999,Keongjhargarh AWS,21.63,85.67,463.0,Central Plateau,central_plateau,24.0,961.4,99,0.2,0.55,0.17,0.55,NORMAL,0.95,NONE,5
42891099999,Keongjhargarh,21.617,85.517,463.0,Central Plateau,central_plateau,22.7,941.1,100,-1.02,-13.69,0.67,13.69,SENSOR_FAULT,0.98,HIGH,5
42901099999,Digha,21.617,87.5,6.0,Central Plateau,central_plateau,26.6,1010.4,95,-0.45,-0.83,0.51,0.83,NORMAL,0.95,NONE,5
42834099999,Amreli,21.6,71.217,115.0,Central Plateau,central_plateau,24.0,998.3,96,-0.77,0.02,0.51,0.77,NORMAL,0.95,NONE,5
43900000794,Deogarh AWS,21.53,84.73,213.0,Central Plateau,central_plateau,25.4,990.8,96,-0.12,2.09,0.0,2.09,NORMAL,0.95,NONE,5
